moment_id,set_id,play_id,serialNumber
1134134,2,129,3829
1955712,26,502,11119
631863,2,207,2333
851247,26,404,723
876008,26,404,1609
1081744,26,467,3330
1122420,2,46,3767
605464,2,270,559
2289037,26,557,4560
1388305,26,506,6457
2436679,26,477,12574
1259133,26,512,3218
1599012,26,463,8789
1711609,26,503,9688
920532,26,388,3383
1711654,26,503,9733
1291771,26,395,4981
2035685,26,535,9833
2078085,26,540,733
1367744,26,401,5771
1712105,26,498,9809
1386977,26,475,5754
1292213,26,394,4673
1665779,26,394,9936
1669673,26,405,9710
1621941,26,514,7843
1687987,26,473,9667
1524593,26,501,5620
1526322,26,501,5724
119545,2,35,563
1695148,26,478,9960
1656929,26,506,8706
1682809,26,464,9857
1922113,26,497,10028
1038784,26,462,1620
1649302,26,499,8704
1271951,26,488,3411
2632470,26,559,14990
1010722,26,478,558
1592358,26,462,7510
1337801,26,498,4011
1301172,26,455,4507
1342527,26,494,4987
1703270,26,493,9342
1686741,26,468,9544
1519608,26,481,5385
1312862,26,471,4072
2020684,26,535,2832
258052,2,47,1256
1758163,26,396,11116
2481590,26,463,13235
1719454,26,509,9789
1978340,26,507,10120
1592473,26,462,7625
2119791,26,543,6439
1060999,26,481,1835
1015356,26,475,317
1697579,26,484,9393
892068,26,400,2294
331459,2,53,1553
1667003,26,407,9039
1914777,26,529,9193
835850,26,390,76
1298818,26,455,4153
2153588,26,547,736
597635,2,206,2224
1674316,26,455,9357
2091995,26,541,2393
843981,26,410,332
1183810,26,501,145
584767,2,108,2603
664362,2,83,2965
1699253,26,489,9444
1704532,26,494,9480
2117140,26,543,3788
1634006,26,513,8158
186974,2,121,898
1711055,26,501,9632
1737692,26,521,8777
119873,2,65,539
110935,2,121,499
1755661,26,397,11113
1669241,26,407,9652
1921524,26,530,190
1642925,26,489,8452
1926340,26,499,10128
1199814,26,495,399
2096867,26,541,5640
2096592,26,541,5365
1462523,26,497,5800
1716727,26,506,9559
2234405,26,553,1053
1813109,26,525,1800
837227,26,394,203
1234513,26,489,2223
2090467,26,541,1115
2235146,26,553,1794
59133,2,58,234
515941,2,106,2332
1021006,26,469,717
1179691,26,492,401
2068355,26,539,3003
240479,2,132,1153
365043,2,130,1759
1384468,26,477,5995
168699,2,106,820
389974,2,207,705
1214663,26,510,1873
855815,26,394,1166
1073917,26,459,3003
527222,2,167,1500
2431845,26,411,14490
547478,2,81,2451
771577,2,77,3331
1315870,26,469,4455
128137,2,51,583
77196,2,121,361
798772,2,316,947
567528,2,70,2521
729010,2,140,3133
1241275,26,495,2110
547338,2,259,379
2233775,26,553,423
639973,2,81,2872
91133,2,65,422
196378,2,115,910
1900864,26,529,1535
2149536,26,546,184
918675,26,385,3151
1204345,26,495,555
1159879,2,65,3989
876620,26,398,1471
1280986,26,490,3946
834289,26,387,515
377279,2,121,1734
1700825,26,490,9768
1598187,26,467,8089
146362,2,65,683
492706,2,172,1393
1592290,26,459,8942
1674834,26,459,9501
96482,2,23,459
536674,2,107,2363
1109435,2,130,3666
2294431,26,557,8579
1515756,26,397,6783
1605267,26,469,8294
1494845,26,460,5872
1614286,26,483,7813
1966824,26,532,6982
2687309,32,618,7859
1557485,32,517,3262
1641119,26,477,8771
1272231,26,508,3566
2651432,32,616,857
1563656,32,519,4683
2682766,32,620,4066
1180742,26,505,202
1182707,26,505,417
754437,2,276,1097
85250,2,103,400
205518,2,26,958
1447078,26,478,7480
1068458,26,455,3544
1259273,26,495,2983
1877698,26,528,374
1294901,26,401,4611
834985,26,388,461
836086,26,388,812
1004434,26,470,145
856752,26,395,603
617814,2,97,2728
962447,2,292,1087
900169,26,395,2145
1210294,26,505,1379
157464,2,26,749
1058568,26,470,2654
253285,2,78,1228
230207,2,103,1106
196770,2,3,939
2081264,26,540,3912
806096,2,276,1254
311745,2,70,1489
2593186,26,552,14581
602347,2,1,2730
264883,2,80,1308
1035185,26,481,896
350001,2,202,461
1287577,26,385,4912
36461,2,70,148
907908,26,395,2634
840504,26,399,230
856820,26,395,671
1172117,26,488,952
584840,5,99,251
829672,26,384,773
326197,2,191,198
255684,2,110,1230
648653,2,166,2049
1624715,26,476,8742
1768011,26,523,712
1340969,26,495,4804
1786955,26,455,11527
2621992,26,455,13637
1894769,26,489,11567
2622476,26,455,13996
1584644,26,456,7796
87950,2,4,405
2513297,26,464,12567
1833011,26,464,11947
1882331,26,528,3631
1590906,26,455,8433
2124186,26,543,10834
2479995,26,463,12890
231686,2,4,1129
1640327,26,488,8604
2500622,26,400,13267
1751210,26,400,10664
720673,2,26,3098
1787338,26,455,11785
1677412,26,455,9955
836121,26,388,847
621453,2,39,2791
2197861,26,550,509
2335039,26,561,3312
943919,26,404,3645
1156747,2,332,1509
1449524,26,508,6551
1142312,2,61,3854
865185,26,408,1286
878662,26,390,1138
899409,26,403,2260
1086192,26,459,3278
584416,5,101,296
401373,2,192,434
320057,2,7,1507
1785752,26,411,11574
1854280,26,474,11711
2345862,26,561,10010
2485770,26,499,14915
1663449,26,387,9728
733142,2,140,3242
1573407,26,389,8934
1263771,26,493,3606
1288903,26,397,4113
1219688,26,490,1523
1233563,26,507,2523
1107029,26,462,3865
1209459,26,511,1669
1210260,26,509,1970
916594,26,389,2945
1089983,26,468,3069
1423152,26,512,5554
1629081,26,506,7983
991133,26,457,594
1106356,26,480,3692
1583506,26,457,7658
1628662,26,489,8189
994073,26,456,1409
940252,26,396,3728
1083966,26,464,3177
1167628,26,486,1463
1587814,26,457,8341
712756,2,267,973
872232,26,385,2333
835208,26,385,1184
1382740,26,488,6767
66688,2,111,306
838173,26,385,1524
860545,26,385,2146
837380,26,385,1481
1541182,32,515,584
1556350,32,520,2377
1424008,26,464,5785
1008136,26,466,472
1553651,32,518,3053
1556144,32,519,2671
1545360,32,517,1512
2700830,32,516,255
2701356,32,516,781
1479934,26,460,5586
1007931,26,469,142
1950712,26,532,996
1468911,26,483,6438
2678125,32,620,2550
1736436,26,521,7896
2674868,32,618,5293
2689915,32,621,6340
2661453,32,617,878
1866414,26,476,11093
1422085,26,463,5612
1788076,26,457,11772
2437467,26,396,12362
1889115,26,528,7915
1478843,26,476,5995
1012669,26,462,505
1218863,26,496,1323
2596947,26,476,12217
2655323,32,616,4748
838263,26,385,1614
898353,26,401,2454
894174,26,401,2025
1286065,26,387,4650
1659199,26,503,8976
1967473,26,503,11506
1441104,26,405,6381
1435829,26,405,6231
1005188,26,478,149
1313132,26,468,4092
1457474,26,508,7376
1134486,2,319,1310
850652,26,401,503
2234166,26,553,814
2372913,26,563,10811
2592405,26,563,13925
2238920,26,553,5568
2619094,26,559,12489
2626462,26,559,14107
2122425,26,543,9073
1305287,26,459,4497
1964953,26,531,9486
1192479,26,503,939
2615525,26,503,12545
2619749,26,503,13394
2619594,26,503,13364
1525780,26,459,5557
1573034,26,396,8686
832145,26,386,746
1298084,26,411,4044
1355055,26,512,4390
1167602,26,486,1437
2322950,26,560,6973
1586693,26,456,8345
1178309,26,511,269
1216944,26,498,1654
1399263,26,396,6665
866956,26,407,1307
1707622,26,496,9821
829158,26,384,509
1352278,26,508,4738
2238699,26,553,5347
1306317,26,459,4652
2242242,26,553,8890
1973612,26,531,11644
157391,2,111,736
145425,2,61,669
1132469,2,35,3819
654311,2,35,2930
713757,2,35,3053
660898,2,35,2945
846604,26,393,455
969941,2,35,3642
1203314,26,496,774
641418,2,73,2876
1167363,26,486,1323
2528885,26,462,12780
1330249,26,488,4459
1165098,26,486,558
2079975,26,540,2623
833701,26,388,302
1259505,26,503,3590
1319338,26,477,4298
1996473,26,508,11875
690433,2,220,2520
853194,26,401,670
1709121,26,503,9196
1958443,26,503,10851
681032,2,134,2993
1712770,26,503,9850
1807945,26,459,11387
2360594,26,563,5492
2237168,26,553,3816
1635571,26,508,8473
2244741,26,553,11389
1696535,26,488,9098
1716172,26,508,9504
1670857,26,405,9894
192938,2,3,912
1720211,26,513,9299
319752,2,67,1530
1494032,26,474,6309
2709496,33,623,5292
2716756,33,624,3664
2724228,33,626,2248
2741556,33,628,1800
2736967,33,627,6099
1092609,26,474,3695
2448079,26,396,14099
2034985,26,536,8258
2594216,26,563,14361
2254796,26,554,5569
882057,26,412,1533
2045803,26,537,4076
1994822,26,533,10849
2662954,32,617,2254
1009947,26,474,533
1151766,2,132,3985
1007499,26,474,335
1737717,26,521,8802
1733864,26,521,6825
2036858,26,535,10631
2505908,26,535,14928
853935,26,395,411
1015481,26,471,192
1502442,26,500,6969
173692,2,157,419
968160,2,312,1130
586186,2,213,2109
1003832,26,466,168
178629,2,60,846
115802,2,59,521
138955,2,60,656
407289,2,232,590
278185,2,104,1339
513508,2,249,766
188595,2,59,861
897747,26,401,2348
97379,2,60,451
1003831,26,466,167
878015,26,412,1366
529477,2,247,858
588100,2,12,2623
862966,26,401,942
1891204,26,528,8503
1387878,26,511,6030
1621869,26,514,7771
928069,26,398,3170
1468572,26,487,6099
1392114,26,475,6016
1418299,26,514,5701
1426749,26,514,6151
1688447,26,473,9877
1848733,26,526,8914
1912238,26,492,10407
1765764,26,398,11715
1623630,26,503,8032
1936595,26,530,8008
2225210,26,552,6108
1728908,26,387,10368
1849506,26,526,9687
1577849,26,411,7501
2004012,26,512,10162
1606401,26,468,8303
1721477,26,512,9440
1704999,26,493,9697
1659138,26,503,8915
2218097,26,552,3495
1651041,26,505,8693
1930922,26,530,5460
1701233,26,491,9676
1938016,26,497,11428
2168502,26,547,8525
2275373,26,556,6021
1335920,26,491,4630
1298150,26,411,4110
1302914,26,457,4124
1696794,26,487,9232
1868711,26,476,11390
1616918,26,514,7695
1910006,26,493,10424
1839693,26,526,4752
1932356,26,497,11018
1588232,26,457,8384
2055950,26,538,5723
1903091,26,491,10136
1586713,26,456,8365
1477596,26,468,5623
1533681,26,498,6833
1388168,26,492,6070
1621881,26,514,7783
1374116,26,456,7143
1486642,26,468,6419
1648890,26,487,8542
1857700,26,476,10130
1401948,26,475,7100
1922204,26,497,10119
1631802,26,511,8579
1934462,26,530,6625
1658071,26,503,8848
1528808,26,498,5960
1868705,26,476,11384
1671335,26,411,9997
1915508,26,493,11049
1731129,26,387,10714
1729129,26,387,10464
1778986,26,457,10559
1707396,26,492,9970
2481922,26,499,14567
1926732,26,530,3021
2543823,26,562,12093
2571390,26,465,13410
1989629,26,510,11283
2194627,26,549,10150
1535961,26,498,7488
771785,2,204,2844
2537434,26,540,14329
860482,26,398,583
2377826,26,565,474
1411819,26,484,6221
1887092,26,489,10642
1598102,26,467,8004
2569873,26,521,13518
2336662,26,561,4810
2066158,26,539,806
1594746,26,463,7898
1980636,26,509,10041
1576353,26,407,7630
1254969,26,513,2304
1084935,26,473,3146
2226292,26,551,9940
1172121,26,488,956
806915,2,91,3488
1613640,26,478,8667
1276058,26,501,3518
1289427,26,396,4262
900591,26,394,2317
1439040,26,387,6192
1634959,26,514,8361
1998216,26,511,10367
1683770,26,462,9945
1440311,26,512,6588
314321,2,186,135
318782,2,213,219
321542,2,112,1526
317139,2,24,1514
309375,2,64,1468
309914,2,206,111
315777,2,130,1479
301329,2,14,1434
309820,2,191,95
322573,2,40,1519
307687,16,199,25
316211,2,4,1508
301372,2,175,188
306846,2,171,598
305877,2,203,41
312878,2,141,1508
316288,2,217,201
316725,2,208,214
308518,2,176,232
307502,2,99,1471
321528,2,90,1526
321682,2,218,219
308041,2,156,1036
316242,2,8,1497
319419,2,220,214
301279,2,117,1433
305164,2,103,1446
308756,2,205,165
319307,2,211,94
320826,2,99,1531
320470,2,212,183
304574,2,46,1457
308280,2,140,1451
315525,2,190,160
316789,2,216,138
317438,2,72,1508
320306,16,218,183
300923,2,26,1441
301065,2,91,1455
303831,2,69,1444
310640,2,31,1497
315422,2,206,222
308896,2,34,1476
318507,2,49,1480
304899,2,121,1445
314224,16,216,101
316830,2,216,179
311231,2,67,1473
316388,2,65,1490
318484,2,103,1519
319823,2,173,647
304594,2,98,1446
306258,2,209,142
309101,2,124,1480
317075,2,45,1515
317704,2,57,1500
304960,2,128,1476
308293,2,140,1464
310113,2,213,168
310655,2,7,1462
309011,2,124,1473
315543,2,181,258
311815,2,1,1507
322725,2,194,170
300697,2,215,109
301974,2,148,1439
302538,2,171,583
303299,2,61,1448
302932,2,6,1473
312470,2,200,108
304166,2,4,1455
307744,16,199,82
311064,2,167,622
311873,16,203,181
314912,2,66,1526
319983,2,215,210
321369,2,165,664
313123,2,67,1494
321337,2,150,1508
314516,2,123,1487
314439,2,178,186
302892,2,18,1450
321034,2,16,1522
315875,2,72,1485
316931,2,198,147
304058,2,129,1436
311333,2,159,1056
317931,2,94,1525
304870,2,13,1453
304982,2,45,1434
307426,2,99,1459
308320,2,105,1472
318882,2,159,1106
303190,2,49,1436
303722,2,50,1474
308531,2,141,1485
307706,16,199,44
315838,2,57,1497
318546,2,139,1518
306477,2,52,1440
305207,2,124,1454
312030,2,32,1472
312788,2,54,1485
317707,2,57,1503
317592,16,211,122
300686,2,215,98
304279,2,196,153
307447,2,31,1480
307815,2,211,60
308152,2,109,1466
317288,2,130,1507
321154,2,81,1525
304654,2,208,61
313024,2,72,1473
302166,16,209,42
302350,2,6,1434
302865,2,148,1457
302580,2,198,94
309949,2,206,146
316212,2,4,1509
304133,2,122,1462
310203,2,204,83
307831,2,98,1456
313870,2,150,1483
313107,16,219,197
317023,2,90,1492
319928,2,164,654
303809,2,34,1442
300790,2,106,1457
301117,2,154,1018
2745662,33,628,5906
310789,2,201,66
320260,16,218,137
301899,2,199,15
2704397,33,623,193
2713133,33,624,41
2731194,33,627,326
2721992,33,626,12
850534,26,397,135
2673725,32,621,25
2672077,32,620,252
2662891,32,618,66
1007961,26,469,172
1949109,26,532,269
2650583,32,616,8
1002350,26,483,61
995227,26,460,63
2659829,32,617,4
1612436,26,474,8838
2403980,26,491,13125
1923582,26,530,1498
1853023,26,526,11579
2520102,26,387,13872
2357008,26,563,3406
1845581,26,526,7263
1395382,26,477,6659
2253406,26,554,4804
328340,2,8,1550
967252,2,220,3118
639595,2,165,2011
715375,2,50,3083
929828,26,401,3429
545486,2,178,1172
2357861,26,564,259
1051880,26,479,1591
1662947,26,396,9476
2322886,26,560,6909
1834952,26,526,1638
1138063,2,35,3871
598642,2,132,2665
749087,2,196,1865
669897,2,1,2937
1019299,26,472,635
2386289,26,565,8937
2583381,26,563,12651
1652244,26,495,8771
2090578,26,541,1226
2245362,26,554,10
2248436,26,555,959
1083520,26,482,2981
343646,2,231,97
987056,29,444,388
2238573,26,553,5221
2239815,26,553,6463
2241428,26,553,8076
1220163,26,503,1748
2266809,26,555,9832
2269088,26,555,11861
1861719,26,478,10524
2268329,26,555,11102
1844441,26,526,6249
2057563,26,538,6586
1647125,26,513,8777
1056253,26,478,2589
1324998,26,478,4583
1409058,26,478,5335
1690206,26,478,9013
1409175,26,478,5452
1409507,26,478,5659
1411697,26,478,6474
1322986,26,478,4196
1411688,26,478,6465
1872364,26,481,11041
1703722,26,493,9420
2168650,26,547,8673
1674717,26,457,9384
504431,2,50,2290
1344272,26,499,4232
1911528,26,493,10696
2484207,26,463,13852
1548956,32,519,1233
493349,5,74,70
408768,18,245,910
1381600,26,399,6127
1796219,26,524,5414
1464911,26,483,5813
1886104,26,483,11153
1082253,26,461,3089
703144,2,79,3063
923172,26,389,3398
179947,2,32,845
995640,26,456,2101
1014170,26,456,3006
1154838,2,109,3951
554273,2,130,2462
2316902,26,559,7675
2307961,26,559,2609
1416570,26,461,5097
894132,26,402,1983
1929510,26,530,4924
1927792,26,530,3706
1929919,26,530,5082
1929349,26,530,4763
1997053,26,533,11830
2381161,26,565,3809
2381186,26,565,3834
1272515,26,492,3475
1281963,26,492,3923
1091975,26,473,3561
2346406,26,562,6929
1286189,26,383,4649
1422512,26,505,5164
1669021,26,400,9183
2635676,26,394,12446
1886926,26,528,6726
2006731,26,512,10381
893998,26,387,2849
760117,2,235,2602
1632363,26,506,8140
1632460,26,506,8237
1455993,26,499,7395
1651963,26,499,8865
1514334,26,471,6111
551039,2,135,2472
1140996,2,116,3881
184584,2,135,874
728974,2,31,3200
534270,2,31,2360
686667,5,277,220
1471127,26,474,5029
698063,2,289,113
1143483,2,312,1497
2528746,26,540,12641
1061467,26,460,2428
896371,26,397,1972
1956218,26,532,2751
1073795,26,469,2506
1044800,26,483,1136
2656614,32,616,6039
2677126,32,620,2051
2696451,32,618,9501
1034420,26,461,1631
1544601,32,518,378
1105467,26,467,3803
1549623,32,519,1275
832041,26,386,642
832920,26,386,771
792756,2,244,2482
1548099,32,515,2501
1557359,32,520,2511
1542648,32,517,675
2659856,32,617,31
832982,26,386,833
1304495,26,461,4080
1682969,26,461,9892
1101778,26,461,3864
2697902,32,621,8577
2367964,26,563,8612
2092967,26,541,3240
2661325,32,617,750
2076201,26,539,10849
1915109,26,529,9275
1222379,26,492,1714
1026265,26,475,726
1522653,26,481,5805
1410591,26,484,5868
1415915,26,478,6692
1627196,26,489,7973
1106400,26,480,3736
1187209,26,502,544
1025415,26,468,751
926663,26,394,3139
1983152,26,533,4433
2104013,26,541,8536
752095,2,190,1990
2165005,26,547,6528
117082,2,31,535
2323005,26,560,7028
1213573,26,497,1158
1997047,26,533,11824
1786518,26,457,11339
1767038,26,397,11989
2238716,26,553,5364
1672365,26,456,9155
908567,26,407,2793
1558166,32,520,3068
1551476,32,517,2253
559878,2,19,2499
1550290,32,518,2067
1557155,32,519,2932
1716833,26,510,9541
1707538,26,497,9987
2637814,26,394,12959
2011221,26,534,8746
2593007,26,552,14402
1990434,26,508,11337
247415,2,19,1197
559881,2,19,2502
67473,2,117,314
904677,26,397,2403
1489786,26,469,7063
1024208,26,460,1669
2074996,26,539,9644
1509124,26,455,5151
2406511,26,557,13656
2701088,32,516,513
2698578,32,621,9003
2657028,32,616,6453
2661699,32,617,1124
2083970,26,540,6618
2680146,32,620,3196
839845,26,390,446
2666027,32,618,1077
1003811,26,466,147
150458,2,131,711
304477,2,131,1445
26479,2,117,113
836932,26,390,158
36722,2,131,138
62666,2,13,292
1341039,26,495,4874
1199828,26,495,413
84783,2,19,398
93603,2,19,435
765170,2,316,287
791600,2,307,563
373418,2,207,645
2077915,26,540,563
264747,14,182,305
2390205,29,566,105
2077949,26,540,597
847403,26,408,129
2219122,26,551,5770
2190719,26,549,7117
2047585,26,537,4858
1228171,26,493,1506
2130952,26,544,4850
2273764,26,556,4412
1776937,26,523,6137
1295290,26,402,4500
861636,26,402,737
894144,26,402,1995
575060,2,19,2563
622333,2,19,2803
1206649,26,495,734
1106201,26,459,3912
1031467,26,482,428
1050323,26,482,1534
78243,2,19,364
1935521,26,530,7434
